time,bus,P_sub_kW,Q_sub_kVar
450,129,144.58415521893997,57.15497090292923
451,129,133.60488335831633,52.816724559664564
452,129,121.34622175057075,47.971761945009796
453,129,67.91455542976976,26.8681767962761
454,129,61.43116605944243,24.303088022853416
455,129,50.26960373331946,19.89285265394358
456,129,41.810900588949096,16.55010353006005
457,129,35.01312310923055,13.859977789266884
458,129,31.80427330315183,12.591371623532577
459,129,30.852376911568058,12.216278565567517
460,129,30.408410042070955,12.040019773600779
461,129,33.59772712418163,13.30016211966892
462,129,41.02248799000563,16.23506402385779
463,129,79.10019951415848,31.273411725755338
464,129,86.58744638446692,34.260250499774074
465,129,74.61404666612381,30.13205976584579
466,129,56.39906344799783,25.590378813228067
467,129,40.18009368502362,21.85264171253567
468,129,34.01246780020628,20.63903151614719
469,129,33.03771463401972,19.935890603818915
470,129,45.21999036376556,22.895500081059986
471,129,68.76088549502413,29.418328738583778
472,129,105.77952705381932,42.05036727956314
473,129,155.87977512297257,61.621890820234405
474,129,148.35763035541305,58.64820199524925
475,129,134.82209149464097,53.29632157628128
476,129,128.97028034878488,50.98353665871931
477,129,76.49320632165413,30.25223745148122
478,129,67.23659090297573,26.59682395460037
479,129,55.86698630817111,22.10396500389862
480,129,46.93333757280982,18.56893412749293
481,129,39.88147212018944,15.780287170787325
482,129,36.44980936306652,14.423964327008857
483,129,35.26075935836914,13.952855246778043
484,129,34.72604205501639,13.74226272444885
485,129,37.35109987883334,14.780566370940923
486,129,43.27060660740045,17.120864122015085
487,129,86.27081788117152,34.104637922612255
488,129,99.57092252253474,39.36509502185158
489,129,95.54007086154925,38.42575414712428
490,129,78.90882151090395,34.47364051905998
491,129,63.878185909331364,30.81417602973568
492,129,62.30001597702994,31.14478568913506
493,129,62.76577157112584,30.835609559650152
494,129,71.66191855855075,32.63349094248766
495,129,88.71570423778863,36.93828865432042
496,129,124.23845362608787,49.272084336095226
497,129,167.26001439736393,66.11847339962316
498,129,160.2229349673685,63.33828760857692
499,129,147.02956157338676,58.12366487504292
500,129,135.33536338104923,53.50168438086244
501,129,78.65796840407668,31.11467200698812
502,129,67.30986483581702,26.635637000359626
503,129,53.74067693514917,21.27358106291251
504,129,44.56003622234661,17.643230144394035
505,129,38.71032371497307,15.325493583426853
506,129,34.980162705466,13.852734614790245
507,129,34.33665517034967,13.60109046948373
508,129,32.24683067158551,12.772476376572122
509,129,34.936075869758554,13.839935883985074
510,129,42.05658653624056,16.653767834663068
511,129,84.39230145538801,33.368861654561364
512,129,93.07573519381407,36.829114821746444
513,129,83.30187885771423,33.57361526316246
514,129,61.18773246981135,27.257735545345774
515,129,43.82358792198815,23.21030878506762
516,129,39.34169731511972,22.482536315841838
517,129,36.800736387487376,21.129749084171785
518,129,45.20808458821435,22.714568475716096
519,129,66.98814722518165,28.899197845135337
520,129,105.16700561955972,41.92251055213085
521,129,145.893848764171,57.679978023564175
522,129,138.73781376613792,54.85059894037765
523,129,133.3069144925183,52.70374908811826
524,129,124.52452570977002,49.23275040829914
525,129,74.29836754278796,29.399075848618985
