time,bus,P_sub_kW,Q_sub_kVar
642,129,114.53549924981132,57.72501097747824
643,129,139.0761949623709,54.99006411769765
644,129,125.92504866213972,49.79241223787345
645,129,76.10796100411221,30.12637628494453
646,129,66.95181013482454,26.508571298437925
647,129,56.72080038631577,22.462203928947815
648,129,44.484446494216456,17.62142547800626
649,129,39.83816557908071,14.470329250314188
650,129,64.7723193043177,13.20570288302905
651,129,65.15196199525164,13.355735874282033
652,129,33.033568199282826,13.092942204412715
653,129,35.4231731238599,14.040151468662637
654,129,42.5992433061495,16.87726643685695
655,129,84.48867330710996,33.41094023638179
656,129,58.91100642261193,35.776765703361285
657,129,76.22041117945955,32.73083525929067
658,129,43.10341102129556,26.846203200510836
659,129,22.34937943154236,24.72542463744848
660,129,18.408569532830654,25.739789103630343
661,129,20.55238441159446,25.520355572498822
662,129,30.614121235409186,25.29940349410383
663,129,59.86339136424235,30.46821747546075
664,129,75.9223460588494,43.5177391392997
665,129,117.527948093052,58.90862384523724
666,129,138.76468715699275,56.352087068407656
667,129,130.49899693848488,51.606621586464314
668,129,122.1367308586423,48.298840007145216
669,129,75.48673121072369,29.894703783466113
670,129,64.59197879243206,25.599053217561487
671,129,86.56304410191495,21.8540940989425
672,129,44.66484662082593,17.719523810031994
673,129,38.187164054015454,15.149161049246466
674,129,45.037137063335564,14.339466804340757
675,129,65.77537677535972,13.631773740305063
676,129,65.19681382452092,13.398493798215293
677,129,36.004957233572554,14.298833457315364
678,129,44.500845761689334,17.65756072019814
679,129,87.5247774175989,34.627589239958205
680,129,62.58287168253318,37.33548824425231
681,129,77.41027995668048,33.15200054486128
682,129,44.83333406056289,27.218575042227414
683,129,19.381449331433487,24.43670054069197
684,129,44.83727601174081,24.79213977100391
685,129,14.162752752408636,23.786833863439757
686,129,24.234544118826307,24.216618421734783
687,129,54.549138091253724,29.748078295132505
688,129,101.58227678600795,41.8982832292813
689,129,121.9897453557266,60.683457840149714
690,129,118.8439919476103,59.436378075960256
691,129,144.4414942926322,57.12464654676677
692,129,131.92660166942716,52.17834690667608
693,129,76.91769314649122,30.47797602290149
694,129,65.00989664887769,25.77723048540475
695,129,86.74684305680458,21.931424133438423
